run_id,firm_id,rank,company,event_type,event_year,event_label,event_date_inferred,event_date_verified,event_date_final,event_date_precision,event_date_source,event_date_verification_status,relative_timepoint,target_year,target_date,target_date_precision,observation_is_future,snapshot_status,capture_source,requested_url,cdx_original_url,canonical_original_url,archive_timestamp,selected_capture_date,temporal_distance_days,temporal_fit_quality,temporal_fit_usable_default,event_snapshot_position,days_from_actual_event,days_between_selected_snapshots,adjacent_period_overlap_flag,homepage_available,relevant_subpages_available,subpage_only_observation,observation_scope,observation_recommendation,analysis_eligible,duplicate_capture_flag,duplicate_capture_winner_timepoint,wayback_replay_url,http_status,mime_type,digest,redirect_chain,selection_reason,fallback_attempts,failure_reason,event_year_precision_note,discovered_at
508f1903-71e7-4aab-aba6-000fed4d8b7d,7,7,SIXT SE,family_internal_succession,2021,Alexander und Konstantin Sixt übernehmen gemeinsam von Erich Sixt,,,2021-07-01,year,unverified_proxy: event_year=2021 mid-year,unverified_proxy,pre_event,2019,2019-07-01,year,False,selected,wayback,https://www.sixt.com/,https://www.sixt.com/,https://www.sixt.com/,20190701113259.0,2019-07-01,0.0,high,True,before_event,-731.0,730.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20190701113259id_/https://www.sixt.com/,200.0,text/html,QUGY43YYGIKQN7HDU4WECQI2P6VG2HJQ,,exact_date_match_homepage,"[""http://sixt.com/"", ""http://www.sixt.com/"", ""https://sixt.com/"", ""https://www.sixt.com/""]",,,2026-07-25T10:34:23.355477+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,7,7,SIXT SE,family_internal_succession,2021,Alexander und Konstantin Sixt übernehmen gemeinsam von Erich Sixt,,,2021-07-01,year,unverified_proxy: event_year=2021 mid-year,unverified_proxy,event,2021,2021-07-01,year,False,selected,wayback,https://www.sixt.com/,https://www.sixt.com/,https://www.sixt.com/,20210701134247.0,2021-07-01,0.0,high,True,on_event_day,0.0,731.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20210701134247id_/https://www.sixt.com/,200.0,text/html,DA33C233ITVKE7DVTSRNCPUOIGWV6PEW,,exact_date_match_homepage,"[""http://sixt.com/"", ""http://www.sixt.com/"", ""https://sixt.com/"", ""https://www.sixt.com/""]",,Event target uses year-level precision (2021-07-01). Event date source: unverified_proxy: event_year=2021 mid-year,2026-07-25T10:34:23.395214+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,7,7,SIXT SE,family_internal_succession,2021,Alexander und Konstantin Sixt übernehmen gemeinsam von Erich Sixt,,,2021-07-01,year,unverified_proxy: event_year=2021 mid-year,unverified_proxy,post_event,2023,2023-07-01,year,False,selected,wayback,https://www.sixt.com/,https://www.sixt.com/,https://www.sixt.com/,20230701225351.0,2023-07-01,0.0,high,True,after_event,730.0,730.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20230701225351id_/https://www.sixt.com/,200.0,text/html,3YIK22TENA7A2SM4YZGURRD5TR7RX6NY,,exact_date_match_homepage,"[""http://sixt.com/"", ""http://www.sixt.com/"", ""https://sixt.com/"", ""https://www.sixt.com/""]",,,2026-07-25T10:34:23.434865+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,7,7,SIXT SE,family_internal_succession,2021,Alexander und Konstantin Sixt übernehmen gemeinsam von Erich Sixt,,,2021-07-01,year,unverified_proxy: event_year=2021 mid-year,unverified_proxy,post_post_event,2025,2025-07-01,year,False,selected,wayback,https://www.sixt.com/,https://www.sixt.com/,https://www.sixt.com/,20250702180013.0,2025-07-02,1.0,high,True,after_event,1462.0,732.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20250702180013id_/https://www.sixt.com/,200.0,text/html,5OTIHFHY3VSGRF3PU3HAWQ5NWTQDZP2P,,closest_within_548d_later_homepage,"[""http://sixt.com/"", ""http://www.sixt.com/"", ""https://sixt.com/"", ""https://www.sixt.com/""]",,,2026-07-25T10:34:23.474550+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,8,8,DM-DROGERIE MARKT GMBH + CO. KG,family_internal_succession,2019,"Christoph Werner, Sohn des Gründers, wird Vorsitzender der Geschäftsführung",,,2019-07-01,year,unverified_proxy: event_year=2019 mid-year,unverified_proxy,pre_pre_event,2015,2015-07-01,year,False,selected,wayback,https://www.dm.de/,https://www.dm.de/,https://www.dm.de/,20150810025641.0,2015-08-10,40.0,high,True,before_event,-1421.0,,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20150810025641id_/https://www.dm.de/,200.0,text/html,UG4HQTBBV7YQOLMI6RYYJTERAZWZX3AX,,closest_within_548d_later_homepage,"[""http://dm.de/"", ""http://www.dm.de/"", ""https://dm.de/"", ""https://www.dm.de/""]",,,2026-07-25T10:34:23.492873+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,8,8,DM-DROGERIE MARKT GMBH + CO. KG,family_internal_succession,2019,"Christoph Werner, Sohn des Gründers, wird Vorsitzender der Geschäftsführung",,,2019-07-01,year,unverified_proxy: event_year=2019 mid-year,unverified_proxy,pre_event,2017,2017-07-01,year,False,selected,wayback,https://www.dm.de/,https://www.dm.de/,https://www.dm.de/,20170701144430.0,2017-07-01,0.0,high,True,before_event,-730.0,691.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20170701144430id_/https://www.dm.de/,200.0,text/html,5CPEQWLSDH6GIQJEKD6TIUF5GDGSJWMY,,exact_date_match_homepage,"[""http://dm.de/"", ""http://www.dm.de/"", ""https://dm.de/"", ""https://www.dm.de/""]",,,2026-07-25T10:34:23.509239+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,8,8,DM-DROGERIE MARKT GMBH + CO. KG,family_internal_succession,2019,"Christoph Werner, Sohn des Gründers, wird Vorsitzender der Geschäftsführung",,,2019-07-01,year,unverified_proxy: event_year=2019 mid-year,unverified_proxy,event,2019,2019-07-01,year,False,selected,wayback,https://www.dm.de/,https://www.dm.de/,https://www.dm.de/,20190702044729.0,2019-07-02,1.0,high,True,after_event,1.0,731.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20190702044729id_/https://www.dm.de/,200.0,text/html,BNCBNSPXRVKHX2G72TXRFHMAM6ETKZA5,,closest_within_548d_later_homepage,"[""http://dm.de/"", ""http://www.dm.de/"", ""https://dm.de/"", ""https://www.dm.de/""]",,Event target uses year-level precision (2019-07-01). Event date source: unverified_proxy: event_year=2019 mid-year,2026-07-25T10:34:23.525789+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,8,8,DM-DROGERIE MARKT GMBH + CO. KG,family_internal_succession,2019,"Christoph Werner, Sohn des Gründers, wird Vorsitzender der Geschäftsführung",,,2019-07-01,year,unverified_proxy: event_year=2019 mid-year,unverified_proxy,post_event,2021,2021-07-01,year,False,selected,wayback,https://www.dm.de/,https://www.dm.de/,https://www.dm.de/,20210713152535.0,2021-07-13,12.0,high,True,after_event,743.0,742.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20210713152535id_/https://www.dm.de/,200.0,text/html,SFY227SUK62UX7EJCFFXDAKOSP7MCPZL,,closest_within_548d_later_homepage,"[""http://dm.de/"", ""http://www.dm.de/"", ""https://dm.de/"", ""https://www.dm.de/""]",,,2026-07-25T10:34:23.560086+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,8,8,DM-DROGERIE MARKT GMBH + CO. KG,family_internal_succession,2019,"Christoph Werner, Sohn des Gründers, wird Vorsitzender der Geschäftsführung",,,2019-07-01,year,unverified_proxy: event_year=2019 mid-year,unverified_proxy,post_post_event,2023,2023-07-01,year,False,selected,wayback,https://www.dm.de/,https://www.dm.de/,https://www.dm.de/,20230701010633.0,2023-07-01,0.0,high,True,after_event,1461.0,718.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20230701010633id_/https://www.dm.de/,200.0,text/html,IDOV2HHZ6MRXRIAPS27AAMEPI3BBZEWV,,exact_date_match_homepage,"[""http://dm.de/"", ""http://www.dm.de/"", ""https://dm.de/"", ""https://www.dm.de/""]",,,2026-07-25T10:34:23.576033+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,9,9,TRIGEMA W. GRUPP KG,family_internal_succession,2024,Wolfgang Grupp übergibt operative Leitung an Bonita und Wolfgang Grupp jr.,,,2024-07-01,year,unverified_proxy: event_year=2024 mid-year,unverified_proxy,pre_pre_event,2020,2020-07-01,year,False,selected,wayback,https://www.trigema.de/,https://www.trigema.de/,https://www.trigema.de/,20200629092627.0,2020-06-29,2.0,high,True,before_event,-1463.0,,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20200629092627id_/https://www.trigema.de/,200.0,text/html,V52HNTMXRTHLY2FEVIHPIJBKXVKW7E7C,,closest_within_548d_earlier_homepage,"[""http://trigema.de/"", ""http://www.trigema.de/"", ""https://trigema.de/"", ""https://www.trigema.de/""]",,,2026-07-25T10:34:23.582825+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,9,9,TRIGEMA W. GRUPP KG,family_internal_succession,2024,Wolfgang Grupp übergibt operative Leitung an Bonita und Wolfgang Grupp jr.,,,2024-07-01,year,unverified_proxy: event_year=2024 mid-year,unverified_proxy,pre_event,2022,2022-07-01,year,False,selected,wayback,https://www.trigema.de,https://www.trigema.de,https://www.trigema.de/,20220701193209.0,2022-07-01,0.0,high,True,before_event,-731.0,732.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20220701193209id_/https://www.trigema.de,200.0,text/html,CT5XTMYYJ5WMJDZZ5ZNOGEK64DVE5EJT,,exact_date_match_homepage,"[""http://trigema.de/"", ""http://www.trigema.de/"", ""https://trigema.de/"", ""https://www.trigema.de/""]",,,2026-07-25T10:34:23.587885+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,9,9,TRIGEMA W. GRUPP KG,family_internal_succession,2024,Wolfgang Grupp übergibt operative Leitung an Bonita und Wolfgang Grupp jr.,,,2024-07-01,year,unverified_proxy: event_year=2024 mid-year,unverified_proxy,event,2024,2024-07-01,year,False,selected,wayback,https://www.trigema.de/,https://www.trigema.de/,https://www.trigema.de/,20240703091852.0,2024-07-03,2.0,high,True,after_event,2.0,733.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20240703091852id_/https://www.trigema.de/,200.0,text/html,HQLIDRUUHV4K7EGCGSEQGTD24TJMRYZF,,closest_within_548d_later_homepage,"[""http://trigema.de/"", ""http://www.trigema.de/"", ""https://trigema.de/"", ""https://www.trigema.de/""]",,Event target uses year-level precision (2024-07-01). Event date source: unverified_proxy: event_year=2024 mid-year,2026-07-25T10:34:23.592668+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,9,9,TRIGEMA W. GRUPP KG,family_internal_succession,2024,Wolfgang Grupp übergibt operative Leitung an Bonita und Wolfgang Grupp jr.,,,2024-07-01,year,unverified_proxy: event_year=2024 mid-year,unverified_proxy,post_event,2026,2026-07-01,year,False,selected,wayback,https://www.trigema.de/,https://www.trigema.de/,https://www.trigema.de/,20260716033615.0,2026-07-16,15.0,high,True,after_event,745.0,743.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20260716033615id_/https://www.trigema.de/,200.0,text/html,GXDZFWJOJJ52QYV6XKLC36RX34D4F53A,,closest_within_548d_later_homepage,"[""http://trigema.de/"", ""http://www.trigema.de/"", ""https://trigema.de/"", ""https://www.trigema.de/""]",,,2026-07-25T10:34:23.597868+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,9,9,TRIGEMA W. GRUPP KG,family_internal_succession,2024,Wolfgang Grupp übergibt operative Leitung an Bonita und Wolfgang Grupp jr.,,,2024-07-01,year,unverified_proxy: event_year=2024 mid-year,unverified_proxy,post_post_event,2028,2028-07-01,year,True,future_unavailable,wayback,,,,,,,,,unknown,,,False,False,False,False,unavailable,exclude,False,False,,,,,,,future_unavailable,,,,2026-07-25T10:34:23.597991+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,11,11,HARTING TECHNOLOGY GROUP,family_internal_succession,2015,Philip Harting übernimmt operative Führung / Vorsitz,,,2015-07-01,year,unverified_proxy: event_year=2015 mid-year,unverified_proxy,pre_pre_event,2011,2011-07-01,year,False,beyond_tolerance,wayback,,,,,,,,,unknown,,,False,False,True,True,subpages_only,exclude,False,False,,,,,,,no_capture_within_tolerance,"[""http://harting.com/"", ""http://www.harting.com/"", ""https://harting.com/"", ""https://www.harting.com/""]",nearest_capture_exceeds_548_days,,2026-07-25T11:36:30.392334+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,11,11,HARTING TECHNOLOGY GROUP,family_internal_succession,2015,Philip Harting übernimmt operative Führung / Vorsitz,,,2015-07-01,year,unverified_proxy: event_year=2015 mid-year,unverified_proxy,pre_event,2013,2013-07-01,year,False,beyond_tolerance,wayback,,,,,,,,,unknown,,,False,False,True,True,subpages_only,exclude,False,False,,,,,,,no_capture_within_tolerance,"[""http://harting.com/"", ""http://www.harting.com/"", ""https://harting.com/"", ""https://www.harting.com/""]",nearest_capture_exceeds_548_days,,2026-07-25T11:36:30.614451+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,11,11,HARTING TECHNOLOGY GROUP,family_internal_succession,2015,Philip Harting übernimmt operative Führung / Vorsitz,,,2015-07-01,year,unverified_proxy: event_year=2015 mid-year,unverified_proxy,event,2015,2015-07-01,year,False,beyond_tolerance,wayback,,,,,,,,,unknown,,,False,False,True,True,subpages_only,exclude,False,False,,,,,,,no_capture_within_tolerance,"[""http://harting.com/"", ""http://www.harting.com/"", ""https://harting.com/"", ""https://www.harting.com/""]",nearest_capture_exceeds_548_days,Event target uses year-level precision (2015-07-01). Event date source: unverified_proxy: event_year=2015 mid-year,2026-07-25T11:36:30.824478+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,11,11,HARTING TECHNOLOGY GROUP,family_internal_succession,2015,Philip Harting übernimmt operative Führung / Vorsitz,,,2015-07-01,year,unverified_proxy: event_year=2015 mid-year,unverified_proxy,post_event,2017,2017-07-01,year,False,selected,wayback,http://www.harting.com/,http://www.harting.com/,http://www.harting.com/,20170912095804.0,2017-09-12,73.0,high,True,after_event,804.0,,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20170912095804id_/http://www.harting.com/,200.0,text/html,CV2MLYM3XSBQBSCYH7WU4QYXALX6UNFF,,closest_within_548d_later_homepage,"[""http://harting.com/"", ""http://www.harting.com/"", ""https://harting.com/"", ""https://www.harting.com/""]",,,2026-07-25T11:36:30.825258+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,11,11,HARTING TECHNOLOGY GROUP,family_internal_succession,2015,Philip Harting übernimmt operative Führung / Vorsitz,,,2015-07-01,year,unverified_proxy: event_year=2015 mid-year,unverified_proxy,post_post_event,2019,2019-07-01,year,False,beyond_tolerance,wayback,,,,,,,,,unknown,,,False,False,True,True,subpages_only,exclude,False,False,,,,,,,no_capture_within_tolerance,"[""http://harting.com/"", ""http://www.harting.com/"", ""https://harting.com/"", ""https://www.harting.com/""]",nearest_capture_exceeds_548_days,,2026-07-25T11:36:31.033367+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,12,12,DIRK ROSSMANN GMBH,family_internal_succession,2021,Dirk Rossmann zieht sich zurück; Raoul Rossmann wird Sprecher der Geschäftsführung,,,2021-07-01,year,unverified_proxy: event_year=2021 mid-year,unverified_proxy,pre_pre_event,2017,2017-07-01,year,False,beyond_tolerance,wayback,,,,,,,,,unknown,,,False,False,False,False,unavailable,exclude,False,False,,,,,,,no_capture_within_tolerance,"[""http://rossmann.de/"", ""http://www.rossmann.de/"", ""https://rossmann.de/"", ""https://www.rossmann.de/""]",nearest_capture_exceeds_548_days,,2026-07-25T11:41:29.938115+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,12,12,DIRK ROSSMANN GMBH,family_internal_succession,2021,Dirk Rossmann zieht sich zurück; Raoul Rossmann wird Sprecher der Geschäftsführung,,,2021-07-01,year,unverified_proxy: event_year=2021 mid-year,unverified_proxy,pre_event,2019,2019-07-01,year,False,selected,wayback,https://www.rossmann.de/,https://www.rossmann.de/,https://www.rossmann.de/,20190701054456.0,2019-07-01,0.0,high,True,before_event,-731.0,,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20190701054456id_/https://www.rossmann.de/,200.0,text/html,IOUWDK7EMF2NI2D4JJ3UE73JG4C5BQHT,,exact_date_match_homepage,"[""http://rossmann.de/"", ""http://www.rossmann.de/"", ""https://rossmann.de/"", ""https://www.rossmann.de/""]",,,2026-07-25T11:41:29.960300+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,12,12,DIRK ROSSMANN GMBH,family_internal_succession,2021,Dirk Rossmann zieht sich zurück; Raoul Rossmann wird Sprecher der Geschäftsführung,,,2021-07-01,year,unverified_proxy: event_year=2021 mid-year,unverified_proxy,event,2021,2021-07-01,year,False,beyond_tolerance,wayback,,,,,,,,,unknown,,,False,False,False,False,unavailable,exclude,False,False,,,,,,,no_capture_within_tolerance,"[""http://rossmann.de/"", ""http://www.rossmann.de/"", ""https://rossmann.de/"", ""https://www.rossmann.de/""]",nearest_capture_exceeds_548_days,Event target uses year-level precision (2021-07-01). Event date source: unverified_proxy: event_year=2021 mid-year,2026-07-25T11:41:30.330140+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,12,12,DIRK ROSSMANN GMBH,family_internal_succession,2021,Dirk Rossmann zieht sich zurück; Raoul Rossmann wird Sprecher der Geschäftsführung,,,2021-07-01,year,unverified_proxy: event_year=2021 mid-year,unverified_proxy,post_event,2023,2023-07-01,year,False,beyond_tolerance,wayback,,,,,,,,,unknown,,,False,False,True,True,subpages_only,exclude,False,False,,,,,,,no_capture_within_tolerance,"[""http://rossmann.de/"", ""http://www.rossmann.de/"", ""https://rossmann.de/"", ""https://www.rossmann.de/""]",nearest_capture_exceeds_548_days,,2026-07-25T11:46:53.249194+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,12,12,DIRK ROSSMANN GMBH,family_internal_succession,2021,Dirk Rossmann zieht sich zurück; Raoul Rossmann wird Sprecher der Geschäftsführung,,,2021-07-01,year,unverified_proxy: event_year=2021 mid-year,unverified_proxy,post_post_event,2025,2025-07-01,year,False,beyond_tolerance,wayback,,,,,,,,,unknown,,,False,False,True,True,subpages_only,exclude,False,False,,,,,,,no_capture_within_tolerance,"[""http://rossmann.de/"", ""http://www.rossmann.de/"", ""https://rossmann.de/"", ""https://www.rossmann.de/""]",nearest_capture_exceeds_548_days,,2026-07-25T11:46:55.113356+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,13,13,HIPP HOLDING / HIPP GMBH & CO. VERTRIEB KG,family_internal_succession,2021,Claus Hipp übergibt Geschäftsführung an Stefan und Sebastian Hipp,,,2021-07-01,year,unverified_proxy: event_year=2021 mid-year,unverified_proxy,pre_pre_event,2017,2017-07-01,year,False,selected,wayback,http://www.hipp.de/,http://www.hipp.de/,http://www.hipp.de/,20170629055008.0,2017-06-29,2.0,high,True,before_event,-1463.0,,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20170629055008id_/http://www.hipp.de/,200.0,text/html,S4TCLX4DPCQQFF4PQWBS6XTD6I6UUH3V,,closest_within_548d_earlier_homepage,"[""http://hipp.de/"", ""http://www.hipp.de/"", ""https://hipp.de/"", ""https://www.hipp.de/""]",,,2026-07-25T11:46:55.125390+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,13,13,HIPP HOLDING / HIPP GMBH & CO. VERTRIEB KG,family_internal_succession,2021,Claus Hipp übergibt Geschäftsführung an Stefan und Sebastian Hipp,,,2021-07-01,year,unverified_proxy: event_year=2021 mid-year,unverified_proxy,pre_event,2019,2019-07-01,year,False,selected,wayback,https://www.hipp.de/,https://www.hipp.de/,https://www.hipp.de/,20190625223049.0,2019-06-25,6.0,high,True,before_event,-737.0,726.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20190625223049id_/https://www.hipp.de/,200.0,text/html,XKHQLI7IYTYHTXUJWK2DMQ5DE7IQXQGL,,closest_within_548d_earlier_homepage,"[""http://hipp.de/"", ""http://www.hipp.de/"", ""https://hipp.de/"", ""https://www.hipp.de/""]",,,2026-07-25T11:46:55.136789+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,13,13,HIPP HOLDING / HIPP GMBH & CO. VERTRIEB KG,family_internal_succession,2021,Claus Hipp übergibt Geschäftsführung an Stefan und Sebastian Hipp,,,2021-07-01,year,unverified_proxy: event_year=2021 mid-year,unverified_proxy,event,2021,2021-07-01,year,False,selected,wayback,https://www.hipp.de/,https://www.hipp.de/,https://www.hipp.de/,20210701200832.0,2021-07-01,0.0,high,True,on_event_day,0.0,737.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20210701200832id_/https://www.hipp.de/,200.0,text/html,RGZUISAP5VVNKGKO2FBBPWP4XTT632CC,,exact_date_match_homepage,"[""http://hipp.de/"", ""http://www.hipp.de/"", ""https://hipp.de/"", ""https://www.hipp.de/""]",,Event target uses year-level precision (2021-07-01). Event date source: unverified_proxy: event_year=2021 mid-year,2026-07-25T11:46:55.146553+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,13,13,HIPP HOLDING / HIPP GMBH & CO. VERTRIEB KG,family_internal_succession,2021,Claus Hipp übergibt Geschäftsführung an Stefan und Sebastian Hipp,,,2021-07-01,year,unverified_proxy: event_year=2021 mid-year,unverified_proxy,post_event,2023,2023-07-01,year,False,selected,wayback,https://www.hipp.de/,https://www.hipp.de/,https://www.hipp.de/,20230704211555.0,2023-07-04,3.0,high,True,after_event,733.0,733.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20230704211555id_/https://www.hipp.de/,200.0,text/html,VPKXEW2XMZQI2GJLYOKNKEUCHGC6NWEL,,closest_within_548d_later_homepage,"[""http://hipp.de/"", ""http://www.hipp.de/"", ""https://hipp.de/"", ""https://www.hipp.de/""]",,,2026-07-25T11:46:55.157275+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,13,13,HIPP HOLDING / HIPP GMBH & CO. VERTRIEB KG,family_internal_succession,2021,Claus Hipp übergibt Geschäftsführung an Stefan und Sebastian Hipp,,,2021-07-01,year,unverified_proxy: event_year=2021 mid-year,unverified_proxy,post_post_event,2025,2025-07-01,year,False,selected,wayback,https://www.hipp.de/,https://www.hipp.de/,https://www.hipp.de/,20250702162400.0,2025-07-02,1.0,high,True,after_event,1462.0,729.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20250702162400id_/https://www.hipp.de/,200.0,text/html,J7J4ZPMM5T4LPSYRVVTSMZI2E6ZAEQTP,,closest_within_548d_later_homepage,"[""http://hipp.de/"", ""http://www.hipp.de/"", ""https://hipp.de/"", ""https://www.hipp.de/""]",,,2026-07-25T11:46:55.167543+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,14,14,CLAAS KGAA MBH,external_ceo_professionalization,2019,Thomas Böck übernimmt CEO-Rolle im Familienunternehmen,,,2019-07-01,year,unverified_proxy: event_year=2019 mid-year,unverified_proxy,pre_pre_event,2015,2015-07-01,year,False,beyond_tolerance,wayback,,,,,,,,,unknown,,,False,False,True,True,subpages_only,exclude,False,False,,,,,,,no_capture_within_tolerance,"[""http://claas.com/"", ""http://www.claas.com/"", ""https://claas.com/"", ""https://www.claas.com/""]",nearest_capture_exceeds_548_days,,2026-07-25T11:51:28.565161+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,14,14,CLAAS KGAA MBH,external_ceo_professionalization,2019,Thomas Böck übernimmt CEO-Rolle im Familienunternehmen,,,2019-07-01,year,unverified_proxy: event_year=2019 mid-year,unverified_proxy,pre_event,2017,2017-07-01,year,False,beyond_tolerance,wayback,,,,,,,,,unknown,,,False,False,True,True,subpages_only,exclude,False,False,,,,,,,no_capture_within_tolerance,"[""http://claas.com/"", ""http://www.claas.com/"", ""https://claas.com/"", ""https://www.claas.com/""]",nearest_capture_exceeds_548_days,,2026-07-25T11:51:28.801597+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,14,14,CLAAS KGAA MBH,external_ceo_professionalization,2019,Thomas Böck übernimmt CEO-Rolle im Familienunternehmen,,,2019-07-01,year,unverified_proxy: event_year=2019 mid-year,unverified_proxy,event,2019,2019-07-01,year,False,beyond_tolerance,wayback,,,,,,,,,unknown,,,False,False,True,True,subpages_only,exclude,False,False,,,,,,,no_capture_within_tolerance,"[""http://claas.com/"", ""http://www.claas.com/"", ""https://claas.com/"", ""https://www.claas.com/""]",nearest_capture_exceeds_548_days,Event target uses year-level precision (2019-07-01). Event date source: unverified_proxy: event_year=2019 mid-year,2026-07-25T11:51:29.030888+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,14,14,CLAAS KGAA MBH,external_ceo_professionalization,2019,Thomas Böck übernimmt CEO-Rolle im Familienunternehmen,,,2019-07-01,year,unverified_proxy: event_year=2019 mid-year,unverified_proxy,post_event,2021,2021-07-01,year,False,beyond_tolerance,wayback,,,,,,,,,unknown,,,False,False,True,True,subpages_only,exclude,False,False,,,,,,,no_capture_within_tolerance,"[""http://claas.com/"", ""http://www.claas.com/"", ""https://claas.com/"", ""https://www.claas.com/""]",nearest_capture_exceeds_548_days,,2026-07-25T11:51:29.281765+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,14,14,CLAAS KGAA MBH,external_ceo_professionalization,2019,Thomas Böck übernimmt CEO-Rolle im Familienunternehmen,,,2019-07-01,year,unverified_proxy: event_year=2019 mid-year,unverified_proxy,post_post_event,2023,2023-07-01,year,False,beyond_tolerance,wayback,,,,,,,,,unknown,,,False,False,True,True,subpages_only,exclude,False,False,,,,,,,no_capture_within_tolerance,"[""http://claas.com/"", ""http://www.claas.com/"", ""https://claas.com/"", ""https://www.claas.com/""]",nearest_capture_exceeds_548_days,,2026-07-25T11:51:29.507142+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,15,15,FABER-CASTELL AG,external_ceo_professionalization,2017,Übergang zu familienexterner operativer Führung nach Tod Anton-Wolfgang Graf von Faber-Castell,,,2017-07-01,year,unverified_proxy: event_year=2017 mid-year,unverified_proxy,pre_pre_event,2013,2013-07-01,year,False,selected,wayback,http://www.faber-castell.com:80/,http://www.faber-castell.com:80/,http://www.faber-castell.com/,20130129035818.0,2013-01-29,153.0,moderate,True,before_event,-1614.0,,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20130129035818id_/http://www.faber-castell.com:80/,200.0,text/html,HLYUMHEV5B3C3T4ZZMV2DWN2YNXT2IDU,,closest_within_548d_earlier_homepage,"[""http://faber-castell.com/"", ""http://www.faber-castell.com/"", ""https://faber-castell.com/"", ""https://www.faber-castell.com/""]",,,2026-07-25T11:51:29.520652+00:00
508f1903-71e7-4aab-aba6-000fed4d8b7d,15,15,FABER-CASTELL AG,external_ceo_professionalization,2017,Übergang zu familienexterner operativer Führung nach Tod Anton-Wolfgang Graf von Faber-Castell,,,2017-07-01,year,unverified_proxy: event_year=2017 mid-year,unverified_proxy,pre_event,2015,2015-07-01,year,False,selected,wayback,http://www.faber-castell.com:80/,http://www.faber-castell.com:80/,http://www.faber-castell.com/,20150702095513.0,2015-07-02,1.0,high,True,before_event,-730.0,884.0,False,True,False,False,homepage_only,include,True,False,,https://web.archive.org/web/20150702095513id_/http://www.faber-castell.com:80/,200.0,text/html,RCCJ3BLK6BCPE2TJSCJHCH3V7XH2ZUS7,,closest_within_548d_later_homepage,"[""http://faber-castell.com/"", ""http://www.faber-castell.com/"", ""https://faber-castell.com/"", ""https://www.faber-castell.com/""]",,,2026-07-25T11:51:29.525783+00:00
